Order ID,Order Date,ProductID,Quantity Ordered,customer_id
191635,4/22/2019 16:20,26,1,53
193880,4/22/2019 16:26,42,1,66
182678,4/22/2019 16:26,17,1,81
190543,4/22/2019 16:27,67,2,10
187086,4/22/2019 16:35,34,1,22
180010,4/22/2019 16:36,43,1,76
193594,4/22/2019 16:36,28,1,2
191195,4/22/2019 16:44,19,1,68
190060,4/22/2019 16:45,39,1,16
193009,4/22/2019 16:54,5,1,26
192908,4/22/2019 16:54,24,1,28
178321,4/22/2019 16:55,64,1,99
179332,4/22/2019 16:56,64,1,57
189175,4/22/2019 16:56,72,1,24
181355,4/22/2019 16:57,61,1,15
177312,4/22/2019 16:58,59,3,74
182269,4/22/2019 16:58,16,1,100
191362,4/22/2019 16:59,13,1,4
182263,4/22/2019 17:01,49,1,13
184339,4/22/2019 17:03,20,1,75
184922,4/22/2019 17:05,50,1,66
179850,4/22/2019 17:08,67,1,14
185968,4/22/2019 17:12,29,1,14
185623,4/22/2019 17:13,23,1,99
184828,4/22/2019 17:15,47,1,29
184828,4/22/2019 17:15,86,1,36
180721,4/22/2019 17:17,43,2,17
182323,4/22/2019 17:19,91,1,86
191489,4/22/2019 17:19,83,1,73
186001,4/22/2019 17:19,89,3,36
179222,4/22/2019 17:21,68,1,7
190393,4/22/2019 17:21,65,1,18
186125,4/22/2019 17:22,74,1,49
184251,4/22/2019 17:24,67,1,59
178947,4/22/2019 17:27,89,1,16
184271,4/22/2019 17:27,5,1,40
189802,4/22/2019 17:29,47,1,49
184160,4/22/2019 17:32,35,1,50
180605,4/22/2019 17:33,42,1,47
184420,4/22/2019 17:33,13,1,66
191996,4/22/2019 17:34,99,1,28
187863,4/22/2019 17:36,94,2,89
181540,4/22/2019 17:38,5,1,96
191517,4/22/2019 17:44,78,1,43
180186,4/22/2019 17:47,9,1,46
189964,4/22/2019 17:49,52,1,12
187419,4/22/2019 17:52,47,1,34
188585,4/22/2019 17:57,57,1,70
187316,4/22/2019 18:03,8,1,67
191154,4/22/2019 18:04,86,1,7
184345,4/22/2019 18:05,101,1,96
188172,4/22/2019 18:11,30,2,94
193845,4/22/2019 18:11,66,1,72
177895,4/22/2019 18:12,18,1,56
188728,4/22/2019 18:12,13,1,16
190606,4/22/2019 18:16,14,1,51
181435,4/22/2019 18:16,59,1,89
181435,4/22/2019 18:16,74,1,13
181288,4/22/2019 18:20,101,3,55
180687,4/22/2019 18:21,81,1,9
183185,4/22/2019 18:22,54,1,83
193315,4/22/2019 18:22,69,1,2
192881,4/22/2019 18:24,47,1,93
177275,4/22/2019 18:26,70,2,62
186581,4/22/2019 18:28,27,1,72
192123,4/22/2019 18:32,24,1,90
179172,4/22/2019 18:33,89,1,2
193488,4/22/2019 18:34,52,1,49
184186,4/22/2019 18:35,85,2,55
179692,4/22/2019 18:36,10,1,62
178787,4/22/2019 18:37,21,1,79
190171,4/22/2019 18:37,32,1,29
178818,4/22/2019 18:43,25,2,93
188343,4/22/2019 18:46,20,1,67
188343,4/22/2019 18:46,36,1,40
184050,4/22/2019 18:50,55,1,66
187899,4/22/2019 18:50,46,1,27
187109,4/22/2019 18:53,71,1,84
180636,4/22/2019 18:53,25,1,44
189277,4/22/2019 18:54,35,1,30
179433,4/22/2019 18:54,83,1,58
181287,4/22/2019 18:54,55,1,48
184914,4/22/2019 18:58,55,1,89
180717,4/22/2019 19:04,30,1,69
183507,4/22/2019 19:07,79,2,100
189040,4/22/2019 19:08,64,1,46
178237,4/22/2019 19:08,73,1,36
193423,4/22/2019 19:10,24,1,56
179950,4/22/2019 19:10,88,1,25
192216,4/22/2019 19:12,77,1,27
187819,4/22/2019 19:12,87,1,43
177604,4/22/2019 19:13,91,1,10
176718,4/22/2019 19:14,1,1,99
186036,4/22/2019 19:15,54,1,55
188358,4/22/2019 19:15,91,1,92
192577,4/22/2019 19:17,43,2,42
188309,4/22/2019 19:17,65,1,17
187499,4/22/2019 19:17,86,1,80
192847,4/22/2019 19:19,26,1,58
186778,4/22/2019 19:20,94,1,27
183161,4/22/2019 19:20,82,3,45
185204,4/22/2019 19:21,60,2,24
185204,4/22/2019 19:21,31,1,93
184874,4/22/2019 19:23,17,1,22
189326,4/22/2019 19:25,54,2,87
189153,4/22/2019 19:25,43,1,80
189996,4/22/2019 19:26,7,1,73
193518,4/22/2019 19:26,58,1,92
186167,4/22/2019 19:27,96,1,38
192093,4/22/2019 19:27,30,1,96
189166,4/22/2019 19:28,28,1,20
181351,4/22/2019 19:29,62,1,27
179376,4/22/2019 19:30,18,1,11
191548,4/22/2019 19:30,40,1,81
188756,4/22/2019 19:31,10,1,88
188756,4/22/2019 19:31,82,1,1
193049,4/22/2019 19:31,17,1,68
187179,4/22/2019 19:31,61,1,90
176984,4/22/2019 19:39,40,1,5
188262,4/22/2019 19:43,48,3,80
179118,4/22/2019 19:45,20,2,32
193270,4/22/2019 19:45,88,3,15
185667,4/22/2019 19:46,32,1,37
185667,4/22/2019 19:46,48,1,51
179848,4/22/2019 19:46,15,1,31
184907,4/22/2019 19:47,98,1,61
190387,4/22/2019 19:49,5,1,28
193588,4/22/2019 19:49,94,1,17
176822,4/22/2019 19:50,61,1,37
192502,4/22/2019 19:53,28,1,66
189452,4/22/2019 19:55,6,2,86
187928,4/22/2019 19:55,83,2,72
183768,4/22/2019 19:55,50,1,47
192150,4/22/2019 19:55,50,1,86
180544,4/22/2019 20:01,19,1,57
179115,4/22/2019 20:03,67,1,14
190296,4/22/2019 20:05,29,2,86
189822,4/22/2019 20:13,67,1,45
180334,4/22/2019 20:14,67,1,66
181984,4/22/2019 20:15,58,1,67
179061,4/22/2019 20:17,95,2,63
183749,4/22/2019 20:18,17,1,4
179208,4/22/2019 20:22,72,1,72
186609,4/22/2019 20:26,30,1,29
180930,4/22/2019 20:26,51,1,19
180728,4/22/2019 20:27,54,1,64
191077,4/22/2019 20:29,35,1,74
189368,4/22/2019 20:30,24,1,41
182905,4/22/2019 20:30,32,1,84
182905,4/22/2019 20:30,90,1,17
177270,4/22/2019 20:34,64,1,58
179639,4/22/2019 20:35,90,2,69
184864,4/22/2019 20:35,11,1,31
180786,4/22/2019 20:42,7,1,9
179647,4/22/2019 20:42,87,1,74
180932,4/22/2019 20:43,73,1,8
193585,4/22/2019 20:45,1,3,17
179203,4/22/2019 20:46,21,1,18
189569,4/22/2019 20:55,95,1,71
190345,4/22/2019 20:58,81,1,59
183132,4/22/2019 20:58,65,1,39
176881,4/22/2019 20:59,75,1,68
178268,4/22/2019 21:00,66,1,77
191094,4/22/2019 21:03,80,1,20
193382,4/22/2019 21:03,37,1,52
181545,4/22/2019 21:03,74,1,51
181238,4/22/2019 21:07,92,1,23
190924,4/22/2019 21:09,89,1,45
182185,4/22/2019 21:09,65,1,56
178813,4/22/2019 21:12,61,1,43
180259,4/22/2019 21:12,87,1,3
189827,4/22/2019 21:19,34,1,48
178776,4/22/2019 21:25,46,1,80
176885,4/22/2019 21:26,59,1,68
178339,4/22/2019 21:28,70,1,56
188886,4/22/2019 21:28,67,1,30
187367,4/22/2019 21:30,18,1,16
179114,4/22/2019 21:33,80,1,59
182722,4/22/2019 21:40,22,1,52
194042,4/22/2019 21:42,59,1,60
190647,4/22/2019 21:42,31,1,25
181019,4/22/2019 21:45,93,1,84
179183,4/22/2019 21:45,4,1,54
192103,4/22/2019 21:46,72,1,33
188298,4/22/2019 21:47,56,2,11
186936,4/22/2019 21:49,55,1,50
192346,4/22/2019 21:54,32,2,55
184245,4/22/2019 21:55,47,1,22
185673,4/22/2019 21:55,63,1,53
183144,4/22/2019 22:01,64,1,99
193756,4/22/2019 22:04,12,1,18
190928,4/22/2019 22:06,24,1,42
178695,4/22/2019 22:07,42,1,69
178721,4/22/2019 22:10,75,1,23
191676,4/22/2019 22:17,28,1,94
182141,4/22/2019 22:18,22,1,3
183769,4/22/2019 22:18,18,1,79
181602,4/22/2019 22:19,52,1,92
182164,4/22/2019 22:25,84,2,26
177279,4/22/2019 22:27,13,1,46
177071,4/22/2019 22:28,93,1,71
179387,4/22/2019 22:32,73,1,22
189438,4/22/2019 22:35,28,1,28
192116,4/22/2019 22:35,26,1,95
184301,4/22/2019 22:35,80,1,45
177548,4/22/2019 22:36,33,1,17
181144,4/22/2019 22:40,70,1,2
188049,4/22/2019 22:40,17,1,47
192756,4/22/2019 22:43,6,1,8
181982,4/22/2019 22:51,19,2,93
189994,4/22/2019 22:52,58,4,94
183338,4/22/2019 22:53,101,1,67
182661,4/22/2019 22:54,50,1,47
178603,4/22/2019 22:54,7,1,14
181431,4/22/2019 22:59,98,1,17
187461,4/22/2019 23:01,14,1,80
185083,4/22/2019 23:03,44,1,69
178620,4/22/2019 23:06,98,1,74
185126,4/22/2019 23:19,19,2,6
176966,4/22/2019 23:21,20,1,27
190518,4/22/2019 23:22,69,1,43
193158,4/22/2019 23:24,43,1,66
178276,4/22/2019 23:24,64,1,41
192215,4/22/2019 23:25,30,1,6
187833,4/22/2019 23:25,3,1,50
186616,4/22/2019 23:27,24,1,56
184745,4/22/2019 23:38,51,1,71
190977,4/22/2019 23:42,80,1,18
187965,4/22/2019 23:49,62,1,11
187115,4/22/2019 23:52,100,1,2
183925,4/22/2019 23:55,37,1,4
182860,4/23/2019 0:08,29,4,87
192863,4/23/2019 0:10,44,1,75
179156,4/23/2019 0:13,62,2,45
193419,4/23/2019 0:18,66,1,46
189046,4/23/2019 0:20,85,1,17
184551,4/23/2019 0:32,93,1,52
190751,4/23/2019 0:32,27,1,96
178718,4/23/2019 0:56,94,1,80
183685,4/23/2019 1:06,43,1,39
187868,4/23/2019 1:09,75,1,76
192539,4/23/2019 1:14,76,1,16
188565,4/23/2019 1:18,59,1,95
183645,4/23/2019 1:20,46,1,64
188334,4/23/2019 1:23,40,2,93
181847,4/23/2019 1:24,29,1,71
193877,4/23/2019 1:39,4,2,34
185814,4/23/2019 1:56,46,1,28
192637,4/23/2019 1:57,16,1,22
191782,4/23/2019 1:58,21,1,40
189990,4/23/2019 2:06,45,1,50
176644,4/23/2019 2:09,66,1,49
179520,4/23/2019 2:58,70,1,12
188507,4/23/2019 3:25,9,1,93
186516,4/23/2019 4:36,94,1,31
188051,4/23/2019 4:39,54,1,100
183263,4/23/2019 5:00,26,1,92
189916,4/23/2019 5:00,50,2,37
178918,4/23/2019 5:01,75,1,70
189795,4/23/2019 5:05,90,1,27
177118,4/23/2019 5:12,18,1,83
178130,4/23/2019 5:25,18,1,42
188116,4/23/2019 5:50,29,1,6
186021,4/23/2019 5:51,98,1,1
183196,4/23/2019 5:53,20,1,86
180756,4/23/2019 6:14,98,1,49
187530,4/23/2019 6:23,25,1,36
187530,4/23/2019 6:23,88,1,37
189143,4/23/2019 6:30,77,1,80
177861,4/23/2019 6:32,62,1,60
177861,4/23/2019 6:32,78,1,12
193592,4/23/2019 6:51,83,1,79
190487,4/23/2019 6:54,39,2,14
188794,4/23/2019 6:58,87,1,60
191407,4/23/2019 7:01,2,2,42
192858,4/23/2019 7:02,84,1,38
177967,4/23/2019 7:04,83,1,65
190264,4/23/2019 7:05,82,1,19
180914,4/23/2019 7:14,76,1,84
188359,4/23/2019 7:18,59,1,59
182675,4/23/2019 7:19,19,1,9
183812,4/23/2019 7:25,9,1,9
180321,4/23/2019 7:27,53,1,23
182775,4/23/2019 7:27,57,1,42
186150,4/23/2019 7:30,80,1,60
190957,4/23/2019 7:34,46,1,90
178801,4/23/2019 7:45,98,1,20
177722,4/23/2019 7:55,37,1,55
180856,4/23/2019 7:57,8,1,23
190733,4/23/2019 8:03,90,1,56
191914,4/23/2019 8:05,88,1,56
183750,4/23/2019 8:05,59,1,96
190506,4/23/2019 8:07,46,1,39
190048,4/23/2019 8:09,49,1,95
188662,4/23/2019 8:15,42,1,98
178391,4/23/2019 8:16,21,4,5
183675,4/23/2019 8:21,39,1,50
181690,4/23/2019 8:22,30,1,15
182008,4/23/2019 8:25,10,1,19
187835,4/23/2019 8:29,63,1,88
181493,4/23/2019 8:31,50,1,76
190612,4/23/2019 8:31,3,1,91
188407,4/23/2019 8:33,78,1,73
184285,4/23/2019 8:41,34,1,67
183720,4/23/2019 8:42,15,1,66
189191,4/23/2019 8:49,9,1,71
177419,4/23/2019 8:49,37,1,23
180993,4/23/2019 8:51,57,1,82
178976,4/23/2019 8:54,44,1,75
188523,4/23/2019 8:58,49,1,9
189530,4/23/2019 8:59,62,4,12
191371,4/23/2019 8:59,60,1,70
180804,4/23/2019 9:00,40,1,90
192335,4/23/2019 9:01,37,1,51
184063,4/23/2019 9:04,74,2,14
181279,4/23/2019 9:04,29,1,15
182758,4/23/2019 9:06,60,1,86
189258,4/23/2019 9:07,2,2,64
194038,4/23/2019 9:09,89,1,68
189253,4/23/2019 9:12,63,2,44
182621,4/23/2019 9:14,64,1,70
188363,4/23/2019 9:15,18,1,83
185945,4/23/2019 9:15,24,1,49
188018,4/23/2019 9:17,72,1,28
185822,4/23/2019 9:18,71,1,78
193890,4/23/2019 9:19,28,1,27
183606,4/23/2019 9:22,97,4,63
176958,4/23/2019 9:26,42,1,32
182521,4/23/2019 9:27,98,1,53
191604,4/23/2019 9:28,67,1,37
177655,4/23/2019 9:28,15,1,30
179261,4/23/2019 9:28,31,1,10
176732,4/23/2019 9:33,37,1,13
180127,4/23/2019 9:34,36,1,57
179519,4/23/2019 9:47,78,1,50
190693,4/23/2019 9:49,60,1,19
183786,4/23/2019 9:49,74,1,1
185062,4/23/2019 9:52,25,1,21
183124,4/23/2019 9:52,51,1,57
182754,4/23/2019 9:54,70,1,63
180367,4/23/2019 9:58,92,1,1
188313,4/23/2019 9:58,20,1,58
184870,4/23/2019 9:59,70,1,100
183419,4/23/2019 9:59,49,1,87
193734,4/23/2019 10:03,68,1,13
177487,4/23/2019 10:04,42,1,10
187016,4/23/2019 10:04,77,1,39
184663,4/23/2019 10:05,24,1,78
189956,4/23/2019 10:07,49,1,82
188140,4/23/2019 10:08,38,1,82
185692,4/23/2019 10:08,37,1,60
187265,4/23/2019 10:08,2,1,89
188190,4/23/2019 10:09,30,2,75
192042,4/23/2019 10:11,27,1,38
186603,4/23/2019 10:11,96,1,95
177423,4/23/2019 10:14,39,1,28
181176,4/23/2019 10:16,101,1,28
176657,4/23/2019 10:16,31,1,4
176983,4/23/2019 10:18,74,2,6
181058,4/23/2019 10:19,20,1,44
182450,4/23/2019 10:22,10,1,13
180255,4/23/2019 10:23,25,1,37
183197,4/23/2019 10:24,76,2,12
182474,4/23/2019 10:28,48,1,100
190958,4/23/2019 10:28,89,1,43
180092,4/23/2019 10:33,9,1,15
193758,4/23/2019 10:34,59,1,88
183559,4/23/2019 10:35,1,1,26
189735,4/23/2019 10:39,21,1,59
179016,4/23/2019 10:39,91,1,80
178612,4/23/2019 10:41,6,1,46
181989,4/23/2019 10:42,85,1,3
189687,4/23/2019 10:48,76,1,31
193936,4/23/2019 10:51,14,2,77
183388,4/23/2019 10:51,85,1,71
179323,4/23/2019 10:52,27,1,65
185805,4/23/2019 10:52,6,1,36
178482,4/23/2019 10:53,81,1,36
182633,4/23/2019 10:53,94,1,59
177267,4/23/2019 11:00,81,1,64
191812,4/23/2019 11:02,36,1,56
180912,4/23/2019 11:03,44,2,48
188104,4/23/2019 11:03,8,1,17
180507,4/23/2019 11:05,6,1,84
193584,4/23/2019 11:05,43,1,2
178846,4/23/2019 11:07,59,1,94
177700,4/23/2019 11:10,15,1,31
191795,4/23/2019 11:12,90,1,76
185679,4/23/2019 11:12,100,1,17
188033,4/23/2019 11:16,2,1,88
188352,4/23/2019 11:17,13,1,21
191293,4/23/2019 11:18,53,1,76
179483,4/23/2019 11:22,55,1,34
183480,4/23/2019 11:23,30,1,76
178098,4/23/2019 11:24,98,1,92
187842,4/23/2019 11:24,32,1,32
184726,4/23/2019 11:26,74,1,95
184591,4/23/2019 11:30,31,1,99
190070,4/23/2019 11:32,37,1,63
189878,4/23/2019 11:33,5,1,55
179101,4/23/2019 11:34,72,1,71
189987,4/23/2019 11:35,99,1,32
188290,4/23/2019 11:37,3,1,34
177112,4/23/2019 11:40,26,1,14
179886,4/23/2019 11:42,100,1,37
190236,4/23/2019 11:43,42,1,4
179588,4/23/2019 11:44,31,2,6
186330,4/23/2019 11:50,70,1,96
185525,4/23/2019 11:57,91,2,14
181005,4/23/2019 11:58,78,2,14
186490,4/23/2019 11:58,86,1,56
177274,4/23/2019 11:59,14,1,29
190718,4/23/2019 12:01,79,1,93
189945,4/23/2019 12:06,23,1,35
192663,4/23/2019 12:08,77,1,18
186617,4/23/2019 12:10,22,1,31
192373,4/23/2019 12:10,49,1,4
183102,4/23/2019 12:13,30,1,29
192392,4/23/2019 12:15,9,1,20
177683,4/23/2019 12:16,27,1,68
186636,4/23/2019 12:18,95,1,88
186058,4/23/2019 12:19,60,1,55
194000,4/23/2019 12:19,64,1,67
181957,4/23/2019 12:20,51,1,10
187903,4/23/2019 12:27,97,1,21
178630,4/23/2019 12:28,29,1,68
184014,4/23/2019 12:30,73,1,84
182517,4/23/2019 12:30,19,1,13
192661,4/23/2019 12:31,51,1,91
185005,4/23/2019 12:35,40,1,77
185358,4/23/2019 12:37,54,1,14
190853,4/23/2019 12:38,68,1,4
190853,4/23/2019 12:38,34,1,1
189121,4/23/2019 12:40,8,1,47
190738,4/23/2019 12:41,81,1,56
188576,4/23/2019 12:41,10,1,43
185854,4/23/2019 12:42,61,1,57
177392,4/23/2019 12:45,48,1,68
192971,4/23/2019 12:45,70,1,5
186445,4/23/2019 12:50,34,1,12
191100,4/23/2019 12:53,87,1,24
189969,4/23/2019 12:54,64,1,15
182764,4/23/2019 13:02,71,1,48
180044,4/23/2019 13:02,89,3,96
179405,4/23/2019 13:03,88,1,62
183309,4/23/2019 13:03,78,1,42
178836,4/23/2019 13:07,33,1,26
180961,4/23/2019 13:08,99,2,20
177974,4/23/2019 13:13,21,1,84
181203,4/23/2019 13:14,84,1,28
192034,4/23/2019 13:17,42,1,4
180871,4/23/2019 13:18,4,1,31
190077,4/23/2019 13:19,90,1,12
186996,4/23/2019 13:22,98,1,92
189257,4/23/2019 13:22,30,1,51
182356,4/23/2019 13:23,40,1,69
186803,4/23/2019 13:26,9,1,65
190772,4/23/2019 13:32,76,1,92
185332,4/23/2019 13:35,100,2,38
186022,4/23/2019 13:36,21,1,75
181191,4/23/2019 13:36,42,1,95
182654,4/23/2019 13:41,26,1,17
192534,4/23/2019 13:41,62,1,93
177752,4/23/2019 13:42,15,1,9
181181,4/23/2019 13:42,80,1,6
190913,4/23/2019 13:44,59,2,9
193874,4/23/2019 13:44,13,1,85
188124,4/23/2019 13:44,32,1,75
187724,4/23/2019 13:44,6,1,55
190047,4/23/2019 13:45,41,1,28
191273,4/23/2019 13:45,62,1,44
191191,4/23/2019 13:54,70,1,42
189770,4/23/2019 13:56,63,1,23
193714,4/23/2019 13:57,81,2,90
176996,4/23/2019 13:57,93,1,97
189660,4/23/2019 14:00,8,1,32
176893,4/23/2019 14:01,60,1,90
185029,4/23/2019 14:02,7,1,46
176633,4/23/2019 14:03,11,1,56
184994,4/23/2019 14:07,66,1,59
191652,4/23/2019 14:08,85,1,17
187439,4/23/2019 14:09,30,1,65
181322,4/23/2019 14:10,62,1,83
187637,4/23/2019 14:10,51,1,45
190485,4/23/2019 14:18,49,1,78
185187,4/23/2019 14:19,32,1,47
188510,4/23/2019 14:20,62,1,38
189323,4/23/2019 14:24,34,1,30
192930,4/23/2019 14:25,33,1,90
191655,4/23/2019 14:26,16,1,51
185283,4/23/2019 14:26,14,1,89
188735,4/23/2019 14:31,97,1,23
182943,4/23/2019 14:32,55,1,79
179371,4/23/2019 14:35,89,1,3
188912,4/23/2019 14:38,70,1,100
179631,4/23/2019 14:38,69,1,17
182864,4/23/2019 14:39,44,1,7
193362,4/23/2019 14:39,4,1,83
190090,4/23/2019 14:42,21,1,88
182994,4/23/2019 14:44,2,2,46
179823,4/23/2019 14:50,10,1,97
177751,4/23/2019 14:51,67,1,6
178708,4/23/2019 14:51,41,1,16
179580,4/23/2019 14:53,28,1,38
193523,4/23/2019 14:54,52,1,78
189517,4/23/2019 14:57,78,1,8
191842,4/23/2019 14:59,43,1,97
189311,4/23/2019 15:01,67,1,75
179722,4/23/2019 15:01,50,1,93
183806,4/23/2019 15:04,58,1,67
188926,4/23/2019 15:06,20,1,88
193691,4/23/2019 15:07,52,1,86
185064,4/23/2019 15:08,85,1,71
187138,4/23/2019 15:10,45,1,65
178399,4/23/2019 15:14,50,1,26
178454,4/23/2019 15:18,87,1,92
186952,4/23/2019 15:21,46,1,45
177983,4/23/2019 15:21,61,1,93
192630,4/23/2019 15:23,32,1,84
177634,4/23/2019 15:23,2,1,35
191641,4/23/2019 15:24,88,1,42
191201,4/23/2019 15:24,75,1,8
183320,4/23/2019 15:25,99,1,41
184998,4/23/2019 15:27,89,2,62
177272,4/23/2019 15:28,84,2,46
189568,4/23/2019 15:28,51,1,42
180005,4/23/2019 15:34,39,2,33
191116,4/23/2019 15:35,42,1,47
191700,4/23/2019 15:36,38,1,64
182347,4/23/2019 15:41,83,1,40
184137,4/23/2019 15:43,2,1,63
183878,4/23/2019 15:44,14,1,56
176975,4/23/2019 15:46,27,1,57
176975,4/23/2019 15:46,73,1,67
185958,4/23/2019 15:46,62,1,42
189645,4/23/2019 15:47,43,1,84
192078,4/23/2019 15:47,15,1,61
192026,4/23/2019 15:56,97,1,91
177169,4/23/2019 15:59,93,1,60
187197,4/23/2019 16:01,89,1,36
178648,4/23/2019 16:11,76,1,62
190092,4/23/2019 16:14,6,1,64
186254,4/23/2019 16:18,47,1,48
189349,4/23/2019 16:21,38,1,52
178773,4/23/2019 16:22,80,1,67
186763,4/23/2019 16:24,70,1,43
184605,4/23/2019 16:29,74,1,47
185927,4/23/2019 16:30,19,1,71
187286,4/23/2019 16:31,13,1,16
176671,4/23/2019 16:31,81,2,54
188898,4/23/2019 16:37,96,1,91
177851,4/23/2019 16:37,53,1,4
187040,4/23/2019 16:37,44,1,70
187656,4/23/2019 16:44,53,3,2
179645,4/23/2019 16:44,38,1,13
191820,4/23/2019 16:45,2,1,99
190315,4/23/2019 16:50,33,1,2
179162,4/23/2019 16:51,21,1,56
179162,4/23/2019 16:51,90,1,61
182855,4/23/2019 16:53,34,1,16
187560,4/23/2019 16:53,48,1,42
176835,4/23/2019 16:55,7,1,29
182671,4/23/2019 16:57,101,1,10
184705,4/23/2019 16:59,49,1,48
188248,4/23/2019 17:01,40,1,34
177979,4/23/2019 17:01,43,2,82
183840,4/23/2019 17:03,96,1,38
177733,4/23/2019 17:03,92,1,51
189109,4/23/2019 17:05,62,1,19
177016,4/23/2019 17:05,75,1,29
190657,4/23/2019 17:07,68,1,35
188105,4/23/2019 17:07,100,1,77
177562,4/23/2019 17:07,20,1,85
193840,4/23/2019 17:07,75,1,54
186743,4/23/2019 17:08,54,1,69
184579,4/23/2019 17:15,86,1,91
183038,4/23/2019 17:16,1,1,11
184515,4/23/2019 17:18,15,1,48
193858,4/23/2019 17:20,88,1,28
185980,4/23/2019 17:26,14,2,87
192152,4/23/2019 17:26,64,1,92
193622,4/23/2019 17:27,37,1,53
192032,4/23/2019 17:29,37,1,52
185346,4/23/2019 17:37,33,1,10
181077,4/23/2019 17:38,95,2,56
187147,4/23/2019 17:42,82,3,86
185884,4/23/2019 17:43,27,1,49
191740,4/23/2019 17:43,80,1,31
190638,4/23/2019 17:45,41,1,17
179460,4/23/2019 17:46,16,1,7
177129,4/23/2019 17:48,38,1,62
182615,4/23/2019 17:57,38,1,62
186881,4/23/2019 17:59,92,1,43
191990,4/23/2019 18:00,69,1,26
191990,4/23/2019 18:00,3,1,45
184634,4/23/2019 18:01,38,1,51
191979,4/23/2019 18:01,33,1,95
183143,4/23/2019 18:01,61,1,87
184857,4/23/2019 18:02,13,2,40
183440,4/23/2019 18:02,62,1,18
184900,4/23/2019 18:04,43,1,35
182109,4/23/2019 18:05,58,1,90
181681,4/23/2019 18:05,99,1,76
187371,4/23/2019 18:06,81,1,41
185093,4/23/2019 18:07,71,1,63
187237,4/23/2019 18:09,62,1,19
187897,4/23/2019 18:10,59,1,43
183941,4/23/2019 18:10,36,3,75
184388,4/23/2019 18:11,75,1,16
187770,4/23/2019 18:11,54,1,97
185033,4/23/2019 18:12,27,4,53
177472,4/23/2019 18:14,78,1,20
183025,4/23/2019 18:15,67,1,27
180780,4/23/2019 18:17,27,1,65
179320,4/23/2019 18:18,70,1,18
187655,4/23/2019 18:20,75,1,55
182901,4/23/2019 18:22,15,1,3
182901,4/23/2019 18:22,73,1,24
193572,4/23/2019 18:25,80,1,23
191429,4/23/2019 18:27,69,1,51
190948,4/23/2019 18:27,92,1,75
193162,4/23/2019 18:28,32,1,36
176869,4/23/2019 18:33,76,1,50
190220,4/23/2019 18:33,70,1,47
186986,4/23/2019 18:35,8,1,58
191729,4/23/2019 18:35,55,1,46
191886,4/23/2019 18:36,92,1,3
193923,4/23/2019 18:38,8,1,90
187404,4/23/2019 18:39,50,1,73
185375,4/23/2019 18:39,97,1,39
180052,4/23/2019 18:39,33,1,83
192309,4/23/2019 18:42,95,1,13
193415,4/23/2019 18:43,48,1,79
193441,4/23/2019 18:44,21,1,73
177708,4/23/2019 18:44,92,1,54
185212,4/23/2019 18:44,70,1,77
192140,4/23/2019 18:45,83,1,71
193431,4/23/2019 18:47,22,1,64
176844,4/23/2019 18:48,15,1,84
184316,4/23/2019 18:50,83,1,24
184268,4/23/2019 18:51,86,1,53
193609,4/23/2019 18:53,10,1,39
193672,4/23/2019 18:58,49,2,33
191415,4/23/2019 18:58,89,2,97
181393,4/23/2019 18:58,4,1,69
187604,4/23/2019 18:59,91,1,83
181623,4/23/2019 19:00,48,1,39
191012,4/23/2019 19:02,60,1,58
180239,4/23/2019 19:02,4,1,95
191012,4/23/2019 19:02,42,1,58
188242,4/23/2019 19:03,13,1,26
179335,4/23/2019 19:05,28,1,93
183681,4/23/2019 19:06,46,1,25
178686,4/23/2019 19:07,21,1,85
189244,4/23/2019 19:14,32,1,72
180069,4/23/2019 19:15,90,1,47
191605,4/23/2019 19:17,23,1,87
179732,4/23/2019 19:17,62,1,66
184105,4/23/2019 19:17,67,2,8
187828,4/23/2019 19:20,62,1,30
189630,4/23/2019 19:22,68,2,100
179607,4/23/2019 19:23,1,1,52
184569,4/23/2019 19:23,34,2,69
179417,4/23/2019 19:23,52,1,51
191513,4/23/2019 19:25,78,1,53
176875,4/23/2019 19:26,17,1,28
185438,4/23/2019 19:29,40,1,17
179735,4/23/2019 19:30,35,1,29
189615,4/23/2019 19:30,100,2,100
185820,4/23/2019 19:32,66,1,19
187161,4/23/2019 19:33,63,1,42
188511,4/23/2019 19:36,61,1,94
190322,4/23/2019 19:37,42,1,41
178666,4/23/2019 19:37,78,1,31
180776,4/23/2019 19:37,55,1,74
183771,4/23/2019 19:37,70,1,67
179684,4/23/2019 19:37,33,1,91
181262,4/23/2019 19:39,37,1,46
181262,4/23/2019 19:39,22,1,54
182050,4/23/2019 19:40,73,1,52
176702,4/23/2019 19:44,77,1,65
187582,4/23/2019 19:47,81,2,85
191502,4/23/2019 19:52,17,1,96
192390,4/23/2019 19:53,35,1,14
182187,4/23/2019 19:54,91,1,46
192826,4/23/2019 19:55,5,1,73
181050,4/23/2019 19:57,48,1,21
192319,4/23/2019 19:58,35,1,94
189712,4/23/2019 20:01,53,1,36
185366,4/23/2019 20:06,30,1,33
181527,4/23/2019 20:06,58,1,34
185736,4/23/2019 20:07,77,1,94
193035,4/23/2019 20:07,93,1,36
177935,4/23/2019 20:11,54,1,4
180033,4/23/2019 20:11,68,1,75
183581,4/23/2019 20:13,60,1,18
189355,4/23/2019 20:13,29,1,76
185395,4/23/2019 20:13,91,1,19
